2024-04-05 10:54:03,694 INFO     kb Extreme Gradient Boosting
2024-04-05 12:15:19,170 INFO     kb time_taken = 23.777 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.98481, Test - 0.94435.
2024-04-05 12:15:19,999 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 5.274, learning_rate = 0.2, max_depth = 4, min_child_weight = 1.805, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 12:15:50,018 INFO     kb time_taken = 30.019 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.93557, Test - 0.92446.
2024-04-05 12:15:51,103 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 5.103, learning_rate = 0.9, max_depth = 7, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 12:16:21,303 INFO     kb time_taken = 30.2 s, boosting_rounds_used = 79. Mean Accuracy : Train - 0.98062, Test - 0.93106.
2024-04-05 12:16:22,237 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 2.592, learning_rate = 0.9, max_depth = 5, min_child_weight = 3.012, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 12:16:40,172 INFO     kb time_taken = 17.935 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.97183, Test - 0.94152.
2024-04-05 12:16:40,943 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 2.453, learning_rate = 0.9, max_depth = 6, min_child_weight = 2.285, reg_alpha = 1.251, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 12:16:56,768 INFO     kb time_taken = 15.825 s, boosting_rounds_used = 71. Mean Accuracy : Train - 0.96681, Test - 0.93864.
2024-04-05 12:16:57,801 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 2.624, learning_rate = 0.9, max_depth = 4, min_child_weight = 3.534, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 12:17:10,901 INFO     kb time_taken = 13.101 s, boosting_rounds_used = 78. Mean Accuracy : Train - 0.95508, Test - 0.93774.
2024-04-05 12:17:11,946 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 3.423, learning_rate = 0.9, max_depth = 4, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 12:17:26,923 INFO     kb time_taken = 14.977 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.95279, Test - 0.93651.
2024-04-05 12:17:28,096 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 4.168, learning_rate = 0.9, max_depth = 6, min_child_weight = 3.05, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 0.5.
2024-04-05 12:17:42,008 INFO     kb time_taken = 13.912 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.93805, Test - 0.92625.
2024-04-05 12:17:43,045 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 2.573, learning_rate = 0.9, max_depth = 4, min_child_weight = 2.157, reg_alpha = 0.0, reg_lambda = 1.482, subsample = 1.0.
2024-04-05 12:17:59,163 INFO     kb time_taken = 16.119 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.96469, Test - 0.94031.
2024-04-05 12:17:59,729 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 8.722, learning_rate = 0.9, max_depth = 4, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 12:18:13,696 INFO     kb time_taken = 13.967 s, boosting_rounds_used = 87. Mean Accuracy : Train - 0.95308, Test - 0.9265.
2024-04-05 12:18:14,677 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 3.071, learning_rate = 0.9, max_depth = 5, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 1.403, subsample = 1.0.
2024-04-05 12:18:38,557 INFO     kb time_taken = 23.88 s, boosting_rounds_used = 88. Mean Accuracy : Train - 0.97052, Test - 0.94337.
2024-04-05 12:18:39,310 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 2.579, learning_rate = 0.9, max_depth = 5, min_child_weight = 1.235, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 12:19:12,177 INFO     kb time_taken = 32.867 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.98154, Test - 0.9408.
2024-04-05 12:19:12,981 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 3.987, learning_rate = 0.9, max_depth = 5, min_child_weight = 0.0, reg_alpha = 1.446, reg_lambda = 1.276, subsample = 1.0.
2024-04-05 12:19:30,946 INFO     kb time_taken = 17.965 s, boosting_rounds_used = 78. Mean Accuracy : Train - 0.95517, Test - 0.93728.
2024-04-05 12:19:32,277 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 8, min_child_weight = 1.763, reg_alpha = 0.572, reg_lambda = 1.115, subsample = 1.0.
2024-04-05 12:19:48,215 INFO     kb time_taken = 15.938 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.96854, Test - 0.94276.
2024-04-05 12:19:49,069 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 1.436, learning_rate = 0.9, max_depth = 5, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 2.931, subsample = 1.0.
2024-04-05 12:20:16,837 INFO     kb time_taken = 27.768 s, boosting_rounds_used = 90. Mean Accuracy : Train - 0.97111, Test - 0.94207.
2024-04-05 12:20:17,941 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 8, min_child_weight = 4.328, reg_alpha = 0.0, reg_lambda = 3.153, subsample = 1.0.
2024-04-05 12:20:38,574 INFO     kb time_taken = 20.633 s, boosting_rounds_used = 72. Mean Accuracy : Train - 0.97044, Test - 0.93973.
2024-04-05 12:20:39,492 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 6, min_child_weight = 3.422, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 12:21:10,939 INFO     kb time_taken = 31.447 s, boosting_rounds_used = 74. Mean Accuracy : Train - 0.97464, Test - 0.93991.
2024-04-05 12:21:11,769 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 6, min_child_weight = 3.192, reg_alpha = 5.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 12:21:30,944 INFO     kb time_taken = 19.175 s, boosting_rounds_used = 66. Mean Accuracy : Train - 0.95881, Test - 0.93558.
2024-04-05 12:21:31,928 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.2, max_depth = 10, min_child_weight = 2.418, reg_alpha = 3.238, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 12:22:20,570 INFO     kb time_taken = 48.642 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.95203, Test - 0.93391.
2024-04-05 12:22:21,622 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 10, min_child_weight = 3.556, reg_alpha = 0.0, reg_lambda = 1.621, subsample = 1.0.
2024-04-05 12:22:54,144 INFO     kb time_taken = 32.522 s, boosting_rounds_used = 49. Mean Accuracy : Train - 0.97271, Test - 0.9387.
2024-04-05 12:22:56,389 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 4, min_child_weight = 0.0, reg_alpha = 2.041, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 12:23:41,300 INFO     kb time_taken = 44.911 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.96196, Test - 0.93829.
2024-04-05 12:23:43,464 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 3.502, learning_rate = 0.9, max_depth = 10, min_child_weight = 1.972, reg_alpha = 0.0, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 12:23:57,537 INFO     kb time_taken = 14.074 s, boosting_rounds_used = 41. Mean Accuracy : Train - 0.95158, Test - 0.93567.
2024-04-05 12:23:58,889 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 10, min_child_weight = 0.0, reg_alpha = 1.686, reg_lambda = 2.162, subsample = 1.0.
2024-04-05 12:24:47,124 INFO     kb time_taken = 48.235 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.9756, Test - 0.94247.
2024-04-05 12:24:49,408 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 1.237, learning_rate = 0.9, max_depth = 10, min_child_weight = 0.676, reg_alpha = 1.135, reg_lambda = 2.08, subsample = 1.0.
2024-04-05 12:25:27,703 INFO     kb time_taken = 38.295 s, boosting_rounds_used = 54. Mean Accuracy : Train - 0.97328, Test - 0.93818.
2024-04-05 12:25:30,425 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 1.124, learning_rate = 0.9, max_depth = 9, min_child_weight = 0.36, reg_alpha = 0.0, reg_lambda = 2.299, subsample = 1.0.
2024-04-05 12:25:54,606 INFO     kb time_taken = 24.181 s, boosting_rounds_used = 78. Mean Accuracy : Train - 0.96675, Test - 0.94112.
2024-04-05 12:25:56,821 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 1.987, learning_rate = 0.9, max_depth = 8, min_child_weight = 2.256, reg_alpha = 0.0, reg_lambda = 0.99, subsample = 1.0.
2024-04-05 12:26:23,522 INFO     kb time_taken = 26.701 s, boosting_rounds_used = 58. Mean Accuracy : Train - 0.97288, Test - 0.94017.
2024-04-05 12:26:25,385 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 1.867, learning_rate = 0.9, max_depth = 7, min_child_weight = 0.34, reg_alpha = 0.0, reg_lambda = 1.696, subsample = 1.0.
2024-04-05 12:26:55,049 INFO     kb time_taken = 29.664 s, boosting_rounds_used = 67. Mean Accuracy : Train - 0.97517, Test - 0.94109.
2024-04-05 12:26:57,039 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 10.0, learning_rate = 0.9, max_depth = 4, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 5.0, subsample = 0.5.
2024-04-05 12:27:08,550 INFO     kb time_taken = 11.511 s, boosting_rounds_used = 45. Mean Accuracy : Train - 0.91905, Test - 0.91316.
2024-04-05 12:27:10,655 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 2.917, learning_rate = 0.9, max_depth = 5, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 2.196, subsample = 1.0.
2024-04-05 12:27:49,788 INFO     kb time_taken = 39.133 s, boosting_rounds_used = 86. Mean Accuracy : Train - 0.96687, Test - 0.94028.
2024-04-05 12:27:51,513 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 10, min_child_weight = 7.5, reg_alpha = 5.0, reg_lambda = 5.0, subsample = 0.5.
2024-04-05 12:28:19,785 INFO     kb time_taken = 28.272 s, boosting_rounds_used = 50. Mean Accuracy : Train - 0.94099, Test - 0.92284.
2024-04-05 12:28:22,138 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 8, min_child_weight = 3.677, reg_alpha = 1.25, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 12:28:47,170 INFO     kb time_taken = 25.033 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.95691, Test - 0.93835.
2024-04-05 12:28:49,187 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 1.053, learning_rate = 0.9, max_depth = 6, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 12:29:11,938 INFO     kb time_taken = 22.751 s, boosting_rounds_used = 66. Mean Accuracy : Train - 0.96046, Test - 0.93844.
2024-04-05 12:29:14,471 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 10, min_child_weight = 1.038, reg_alpha = 1.19, reg_lambda = 2.835, subsample = 1.0.
2024-04-05 12:29:40,546 INFO     kb time_taken = 26.075 s, boosting_rounds_used = 63. Mean Accuracy : Train - 0.97053, Test - 0.94045.
2024-04-05 12:29:42,343 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 1.368, learning_rate = 0.9, max_depth = 6, min_child_weight = 3.042, reg_alpha = 0.0, reg_lambda = 1.803, subsample = 1.0.
2024-04-05 12:30:32,897 INFO     kb time_taken = 50.554 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.97743, Test - 0.94146.
2024-04-05 12:30:35,329 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 7, min_child_weight = 1.989, reg_alpha = 5.0, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 12:31:00,632 INFO     kb time_taken = 25.304 s, boosting_rounds_used = 86. Mean Accuracy : Train - 0.95404, Test - 0.9372.
2024-04-05 12:31:02,316 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 0.97, learning_rate = 0.9, max_depth = 7, min_child_weight = 2.22, reg_alpha = 0.973, reg_lambda = 2.095, subsample = 1.0.
2024-04-05 12:31:33,871 INFO     kb time_taken = 31.555 s, boosting_rounds_used = 86. Mean Accuracy : Train - 0.97305, Test - 0.94181.
2024-04-05 12:31:36,241 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.2, max_depth = 10, min_child_weight = 7.5, reg_alpha = 2.097, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 12:32:33,905 INFO     kb time_taken = 57.664 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.9551, Test - 0.93656.
2024-04-05 12:32:39,058 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 4, min_child_weight = 2.308, reg_alpha = 2.585, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 12:33:05,625 INFO     kb time_taken = 26.567 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.95214, Test - 0.93535.
2024-04-05 12:33:07,490 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 9, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 4.047, subsample = 1.0.
2024-04-05 12:34:18,818 INFO     kb time_taken = 71.329 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.98779, Test - 0.94564.
2024-04-05 12:34:21,457 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 1.637, learning_rate = 0.9, max_depth = 10, min_child_weight = 4.761, reg_alpha = 0.0, reg_lambda = 2.982, subsample = 1.0.
2024-04-05 12:34:44,072 INFO     kb time_taken = 22.615 s, boosting_rounds_used = 78. Mean Accuracy : Train - 0.96089, Test - 0.93702.
2024-04-05 12:34:46,617 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 10, min_child_weight = 0.0, reg_alpha = 1.766, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 12:35:29,448 INFO     kb time_taken = 42.831 s, boosting_rounds_used = 40. Mean Accuracy : Train - 0.96812, Test - 0.93852.
2024-04-05 12:35:31,063 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 4, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 3.818, subsample = 1.0.
2024-04-05 12:35:58,861 INFO     kb time_taken = 27.799 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.96213, Test - 0.93806.
2024-04-05 12:36:01,001 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 10, min_child_weight = 0.617, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 12:36:34,915 INFO     kb time_taken = 33.914 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.98921, Test - 0.94264.
2024-04-05 12:36:37,182 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 10.0, learning_rate = 0.2, max_depth = 10, min_child_weight = 7.5, reg_alpha = 5.0, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 12:37:00,562 INFO     kb time_taken = 23.38 s, boosting_rounds_used = 90. Mean Accuracy : Train - 0.92433, Test - 0.91766.
2024-04-05 12:37:02,409 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 7, min_child_weight = 0.0, reg_alpha = 5.0, reg_lambda = 2.567, subsample = 1.0.
2024-04-05 12:38:33,513 INFO     kb time_taken = 91.104 s, boosting_rounds_used = 70. Mean Accuracy : Train - 0.97203, Test - 0.93564.
2024-04-05 12:38:35,852 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 7, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 3.802, subsample = 1.0.
2024-04-05 12:39:08,710 INFO     kb time_taken = 32.858 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.96929, Test - 0.94034.
2024-04-05 12:39:10,883 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 7, min_child_weight = 4.146, reg_alpha = 1.977, reg_lambda = 1.693, subsample = 1.0.
2024-04-05 12:40:10,050 INFO     kb time_taken = 59.166 s, boosting_rounds_used = 77. Mean Accuracy : Train - 0.97474, Test - 0.9387.
2024-04-05 12:40:12,178 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 10, min_child_weight = 0.0, reg_alpha = 5.0, reg_lambda = 2.059, subsample = 1.0.
2024-04-05 12:40:51,253 INFO     kb time_taken = 39.074 s, boosting_rounds_used = 84. Mean Accuracy : Train - 0.95981, Test - 0.93665.
2024-04-05 12:40:53,129 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 4, min_child_weight = 4.483, reg_alpha = 0.0, reg_lambda = 1.855, subsample = 1.0.
2024-04-05 12:41:17,993 INFO     kb time_taken = 24.864 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.96118, Test - 0.93812.
2024-04-05 12:41:19,770 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 3.785, learning_rate = 0.9, max_depth = 6, min_child_weight = 1.28, reg_alpha = 0.0, reg_lambda = 1.461, subsample = 1.0.
2024-04-05 12:41:43,160 INFO     kb time_taken = 23.391 s, boosting_rounds_used = 72. Mean Accuracy : Train - 0.96544, Test - 0.94037.
2024-04-05 12:41:44,955 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 7, min_child_weight = 1.965, reg_alpha = 0.0, reg_lambda = 1.288, subsample = 1.0.
2024-04-05 12:42:21,684 INFO     kb time_taken = 36.729 s, boosting_rounds_used = 86. Mean Accuracy : Train - 0.98109, Test - 0.94123.
2024-04-05 12:42:23,778 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 8, min_child_weight = 1.816, reg_alpha = 2.87, reg_lambda = 1.843, subsample = 1.0.
2024-04-05 12:42:57,127 INFO     kb time_taken = 33.349 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.9683, Test - 0.94146.
2024-04-05 12:42:58,704 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 3.99, learning_rate = 0.9, max_depth = 4, min_child_weight = 0.0, reg_alpha = 5.0, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 12:43:17,282 INFO     kb time_taken = 18.578 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.92423, Test - 0.91503.
2024-04-05 12:43:19,526 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 3.8, learning_rate = 0.9, max_depth = 4, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 1.099, subsample = 1.0.
2024-04-05 12:43:42,356 INFO     kb time_taken = 22.829 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.96332, Test - 0.93979.
2024-04-05 12:43:44,708 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 2.266, learning_rate = 0.9, max_depth = 10, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 12:44:08,843 INFO     kb time_taken = 24.135 s, boosting_rounds_used = 56. Mean Accuracy : Train - 0.96204, Test - 0.93766.
2024-04-05 12:44:10,951 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 10.0, learning_rate = 0.2, max_depth = 10, min_child_weight = 4.659, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 12:45:07,804 INFO     kb time_taken = 56.853 s, boosting_rounds_used = 57. Mean Accuracy : Train - 0.94681, Test - 0.92913.
2024-04-05 12:45:09,940 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 4, min_child_weight = 7.5, reg_alpha = 5.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 12:45:48,661 INFO     kb time_taken = 38.721 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.95778, Test - 0.93414.
2024-04-05 12:45:51,041 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 1.516, learning_rate = 0.2, max_depth = 10, min_child_weight = 2.185, reg_alpha = 0.0, reg_lambda = 0.93, subsample = 1.0.
2024-04-05 12:46:27,679 INFO     kb time_taken = 36.638 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.95742, Test - 0.94043.
2024-04-05 12:46:29,801 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 3.269, learning_rate = 0.9, max_depth = 4, min_child_weight = 4.177, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 12:47:02,858 INFO     kb time_taken = 33.056 s, boosting_rounds_used = 74. Mean Accuracy : Train - 0.96057, Test - 0.93656.
2024-04-05 12:47:05,942 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 2.808, learning_rate = 0.9, max_depth = 4, min_child_weight = 3.329, reg_alpha = 0.0, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 12:47:27,858 INFO     kb time_taken = 21.915 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.95328, Test - 0.93656.
2024-04-05 12:47:30,532 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 8, min_child_weight = 0.0, reg_alpha = 2.256, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 12:48:26,376 INFO     kb time_taken = 55.844 s, boosting_rounds_used = 74. Mean Accuracy : Train - 0.9807, Test - 0.94161.
2024-04-05 12:48:27,830 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 8, min_child_weight = 1.295, reg_alpha = 3.211, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 12:48:50,790 INFO     kb time_taken = 22.96 s, boosting_rounds_used = 63. Mean Accuracy : Train - 0.96332, Test - 0.93945.
2024-04-05 12:48:52,908 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 9, min_child_weight = 0.855, reg_alpha = 0.0, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 12:49:18,258 INFO     kb time_taken = 25.349 s, boosting_rounds_used = 70. Mean Accuracy : Train - 0.97088, Test - 0.94143.
2024-04-05 12:49:20,061 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 10, min_child_weight = 4.012, reg_alpha = 2.27, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 12:49:45,439 INFO     kb time_taken = 25.378 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.96119, Test - 0.93994.
2024-04-05 12:49:49,154 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 10, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 3.525, subsample = 1.0.
2024-04-05 12:51:19,917 INFO     kb time_taken = 90.763 s, boosting_rounds_used = 91. Mean Accuracy : Train - 0.99108, Test - 0.94397.
